	names	category_names	prices	notCorrect
3076	日產旗艦RODESHOTGUNVideoMicNTGWS11專用防風毛套槍型麥克風	麥克風	9500	0
3077	億展工具磁磚整平器磁磚調整器	其他手動工具	350	0
3078	"FD0137日本無修正CT-20多人亂交／	Studioteriyaki	湯x03051;x03080;x0308a;x06e29;泉x04e71;交x030b5;x030fc;x030af;x030eb;"	日本	30	0
3079	全新臺灣企銀股東紀念品硼矽酸耐熱玻璃壺300mlYAMAGLASS可面交	水壺、保溫袋	100	0
3080	眉色要和髮色搭染眉膏染眉筆防汗不暈染鎖色防水深棕淺亞麻金色	其他	185	0
3081	燈具達人OV250-4吊日光吊燈4尺LED-40W白光反射罩高亮度附LEDT8燈管吊吸兩用	吊燈	988	0
3082	華新書籍上新西門子S7-1200PLC從入門到精通	其他	500	0
3083	投資從零開始學房地產投資白金版-周峰-2017-07-01-清華大學出版社-852	投資學	239	0
3084	束帶紮線帶束線帶3x150MM自鎖扎帶1000條包	IC	166	0
3085	行動電源｜免運官方推薦自帶線行動電源2W毫安快充超薄小巧便攜迷你大容量適用華為小米蘋果專用10W毫安超大量高端	其他	1298	0
3086	卡族061011日本原裝萬變卡∼SD鋼彈戰國傳1993年普卡全38張不分售	收集卡	600	0
3087	超級批發卡鋪>PAC1-JP044決鬥者降臨半鑽	遊戲王	20	0
3088	器開口圈開圈戒指手創飾品首飾配件DIY配飾手工材料漫妙屋	其他家庭雜貨 	127	0
3089	出清卡鋪遊戲王現貨SR05-JP003力天使女武神亮面	遊戲王	9	0
3090	逢甲爆米花全新特價正版研達AnimalLife圓滾滾系列笑嘻嘻Part2一中盒六入	動、植物	1150	0
3091	瑕疵機NIKONF100漂亮拍攝功能正常有瑕疵請注意2004159	自動對焦	3800	0
3092	8月奧運特惠加重托架抽拉旋轉電線工程卷軸網線皮線光纜光纖放線器放線盤小小橘子賣場小橘子賣場	其他	291	0
3093	SS日版GAME在這世界盡頭詠唱愛的少女YU-NO41933022		120	0
3094	SFF雙B賣場BMWE39535i540iM5正極飾蓋	其他引擎系統零件	350	0
3095	均安佛教文物館北斗神咒項鍊項鍊北斗神咒	其他	248	0
3096	金法安奉極稀有難得數百年前大加持聖物、法寶、四解脫甘露圓滿大悲千手千眼觀音金佛嘎屋	佛像	1800	0
3097	A-Yue戶外趣高反光營繩4m夜晚警示繩營繩調節片天幕繩帳篷繩露營繩反光繩防風繩傘繩童軍繩尼龍繩	營帳配件	25	0
3098	鋰電洗車機WORX威克士15可樂瓶雪碧瓶連接器洗車機快速接頭配件	其他	130	0
3099	青山六金附發票凱士士KSS熱收縮套管F32-51米條熱縮管熱縮套管套管彩色熱縮管套管	其他五金工具	15	0
3100	高雄詠揚特價缺貨代理BANDAIRG32RX-93V鋼彈牛鋼NU鋼彈1144	1:144	99999	0
3101	現貨任天堂sfc遊戲卡帶收納盒保護盒收藏展示盒PET透明盒日版正版	其他汽車百貨	105	0
3102	派蒂菈？無線遙控電擊強震後庭塞﹝3檔電擊7頻強震舒適硅膠USB便捷充電﹞男女通用	後庭用品	1080	0
3103	平板聯想LenovoTab48Tablet8吋TB-8504F只有測試可開機螢幕畫面觸控正常	超值平板	500	0
3104	iPen手牌SDI3006C鋅合金專業工藝刀	美工刀	126	0
3105	金銘京盾正品全金x05c5e;中通x08f6e;x05185;走x07ebf;x06e14;x08f6e;泄力x08f6e;x09c7c;竿手竿中通竿x09c7c;x08f6e;收x07ebf;	捲線器	1090	0
3106	UNDERSTAND白色三角褲M號官網購入二手有污漬非3GUN	三角褲	400	0
3107	IKEA插座安全蓋12入避免孩童將手指或物品放入插座	其他	69	0
3108	INTELi3-4160I34160附原廠風扇H81	Intel	630	0
3109	備品無痕貼片無痕貼方形貼面紙架無痕貼片ecoco面紙盒牙刷架貼片	其他	110	0
3110	靈素二手書播火集何求著允晨	散文與短篇	50	0
3111	ARC測電器	引擎、車組零件	100	0
3112	活動低價賣lelang便攜式充氣浮力救生背心浮潛救生衣潛水沖浪漂流海島裝備	救生衣	598	0
3113	Coldplay酷玩樂隊牛皮紙復古懷舊搖滾海報歐美英倫明星經典畫新	平面壁貼	166	0
3114	ITALERI-No101172系列容克斯JU-523MG5-G9限jeffliu0885	1：72	1	0
3115	二手CDSPEEDRISE日版專輯F箱	合輯或其他	70	0
3116	磚樂LEGO樂高325246217673Liftarm1x7Thick深藍科技厚臂	零件、配件	6	0
3117	工作與生活的技術全新免運費一次購相同或不同5本享9折優惠	財經、行銷	267	0
3118	Deagostini代購3550121080週刊護衛艦x03044;x0305a;x03082;x03092;x03064;x0304f;x0308b;26	其他	1150	0
3119	冰棒模具造型冰棒模具雪糕模冰棒模自製冰棒DIY造型冰塊冰塊模具製冰盒製冰矽膠HGJ736	其他廚房用品	59	0
3120	x0273f;優品之家x0273f;腳靶跆拳道腳靶訓練器材成人兒童雞腿靶手靶腳板腳把練雙葉踢靶靶子	拳擊	372	0
3121	全新薄紗胸罩內衣110F48F	其他胸罩	150	0
3122	SAME太刀天亞鋼絲線餌用5M入_D285006夜光棒座收縮管鋼絲管	其他釣魚裝備	50	0
3123	N64日版GAME2品套組飛行俱樂部64外盒損傷瑪利歐冒險記41901359	遊戲卡帶	130	0
3124	※同萌會※東立出版漫畫鳥山明＜七龍珠彩色漫畫少年篇1-8完可拆售＞全新未拆封9折優惠	動作冒險	1368	0
3125	〔光陽行〕一擊武道熊師VS5IF075070SR異圖中文版寶可夢PTCG	神奇寶貝	950	0
3126	小兔仔子DP25-JP003HSR木栓槍亮面	遊戲王	20	0
3127	原創賽博朋克科技機械面具頭套Cyberpunk科幻道具FOCKSHOP	其他	1701	0
3128	微景小舖嘰喳站葉子上藍龍貓單入微景觀居家裝飾園藝造景拍攝道具擺飾迷你場景佈置療癒小物DIY櫥窗佈置	園藝用品 	65	0
3129	小夢精品絕地求生手套半指戰術手套吃雞游戲周邊cos道具	其他	308	0
3130	沖泡穀粉小舖越南黑胡椒粉100%純天然保證無添加！300g天天現磨另有600g經濟裝	辣椒醬、辛辣調味料	250	0
3131	附發票網帽韓版潮牌棒球帽高挺鴨舌帽網帽男帽女帽穿搭遮陽帽網格帽子防曬外出街頭嘻哈運動	印刷圖騰網帽	60	0
3132	熱賣商品上架remax睿量type-c有線耳機入耳式高音質降噪通話	其他	247	0
3133	B-智子x05416;！全新YSTECH3CM硬盤盒顯卡散熱風扇YW03015012BHDC12V006A	風扇式	260	0
3134	竹涼遊戲王TRC1-JP045技能突破金亮	遊戲王	30	0
3135	SF9FANFARECDDVD、台壓初回限定盤-華納唱片、2017年發行	團體	70	0
3136	催眠麥克風DivisionRapBattle-2ndLIVE麻天狼立牌神宮寺一二三獨x06b69;	其他	140	0
3137	郵雅82年故宮明成化瓷郵票4套	台灣郵票	130	0
3138	童書繪本不會寫字的獅子ISBN:9868215092│米奇巴克│馬丁．巴茲塞特N78	其他	40	0
3139	音圓點歌機用遙控器IYR-8801適用銀河系、鑽石機、音樂站、太陽系、雙子星-便利網	卡拉OK伴唱機	350	0
3140	西遊記9574926419世一小熊家族	中國名著	100	0
3141	Bhutan不丹硬幣10枚一組量販，1979，降魔杵吉祥雙鯉圖，面額25-CH，品相全新UNC	亞洲錢幣	220	0
3142	▲宇宙城▼早期萬花筒3個一起賣圓筒外部為黑色彩色珠鮮豔款光學老玩具懷舊收藏T4	其他	299	0
3143	20TH-JPC87連結小精靈金亮	遊戲王	170	0
3144	gulavaw的賣場	其他五金工具	1004	0
3145	intel1150i5-4570S4C4T	Core i5	1150	0
3146	x1f341;隨草憶境x1f341;促銷超細緻樹脂磁鐵萌款睡不醒超萌大號小號柯基犬模型柴犬diy冰箱貼公仔磁力貼wu	其他	89	0
3147	下標即出現貨VJMP-JP201星光栗子球星光小精靈-金亮單卡全新含紙袋	遊戲王	459	0
3148	瘋仔陳小舖遊戲王PAC1-JP009解碼語者半鑽	遊戲王	10	0
3149	工作站電腦便宜賣	DIY 電競	8000	0
3150	松梅桌遊舖遊戲王1101ROTD-JP051教導國家教導普卡單卡	其他紙牌遊戲	5	0
3151	GAMEPARK遊戲王CP20-JP005風化戰士銀字	遊戲王	5	0
3152	二手馬達WT-25T1-01雙軸承除濕機蔽極式馬達for聲寶威技除濕機	SAMPO 聲寶	365	0
3153	卡司魔遊戲王SD41-JP012SD26-JP008電子鳳凰普卡	遊戲王	5	0
3154	GL漫畫即使只有一次，都讓人後悔1宮原都角川GL漫畫Avi書店	其他漫畫	120	0
3155	水族生態52熱帶魚之帝王－埃及神仙乙606M-1宛1074389	其他雜誌	89	0
3156	里斯特本舖TATTOO刺青極限刺青雜誌2015VOL72已絕版	畫派畫冊	120	0
3157	40-6411割草機化油器割灌機打草機浮子式化油器配件霸輝園林	其他	545	0
3158	四爺玩具尚可預購免訂金8月代理GSC黏土人明日方舟艾雅法拉小羊	GSC黏土人	1200	0
3159	知28717企業倫理：內外部管理觀點與個案9789868647107│前程│孫震、許士軍審訂；陳勁甫、許金田	大專、大學用書	100	0
3160	全新LEGO樂高深灰色薄板支架4590Plate1x4Offset42175586086709	零件、配件	3	0
3161	Shurese846！	SHURE 舒爾	1	0
3162	精選全銅腳踏式水龍頭醫院實驗室食品工廠洗手盆腳踩龍頭開關面盆單冷	其他	270	0
3163	含稅SM4041全新	其他	84	0
3164	蝦樂樂活化石加州黑蚌蝦補充包Cyzicuscalifornicus100150顆卵裝-新品種-	其他	250	0
3165	翔準軍品AOG神龍M4彈簧組電動槍瓦斯槍M4突擊步槍BB槍瓦斯槍零件步槍零件生存遊戲SLONG-02	BB彈/彈匣	60	0
3166	性功能障礙中西醫雙效自療手冊儲利勝旺文社八成新無劃記黃斑P68>	疾病藥物	80	0
3167	x030b0;x030ec;x030fc;x030c8;x030a6;x030a9;x030fc;x030eb;行進曲Ver100日文版	電玩遊戲	60	0
3168	韓國竹葉人蔘雞湯材料包人蔘雞湯100g20230715	其他	180	0
3169	牌塔WS戰姬絕唱SGW39-049CC卡蘿紙牌卡片收藏卡	其他紙牌遊戲	20	0
3170	SS12D06SS12D105MM柄高2檔3腳大電流撥動開關直彎腳X03232	其他	5	0
3171	DIYhome快速木工夾子8吋F夾木板夾工具夾固定夾C行夾棘輪釋放緊固工具K600817	扳手	160	0
3172	半拖鞋半包鞋半拖尖頭穆勒鞋夏季飛織半拖鞋男懶人鞋韓版潮流一腳蹬透氣休閑無后跟外穿涼拖鞋	休閒皮鞋	276	0
3173	x027bd;磁性相框貼x027bd;現貨磁性展示貼A4營業執照保護套獎狀文件貼相框A3免打孔磁力吸附牆貼	其他家庭雜貨 	101	0
3174	現貨PS5太空戰士7FF7重製版中文版	遊戲光碟	1690	0
3175	臨海釣具24H營業VARIVASNEDEFEGURE尾長黑毛尾長黑毛鉤魚鉤產品說明及規格請參考照片	其他	75	0
3176	健康舒活拍－台灣製無毒橡膠三指養生拍健康養生拍養生按摩器台灣製健康養生拍三指輕鬆健康拍按摩刮痧按摩器	拍痧棒、刮痧板	150	0
3177	全友二手書店八里店醫藥保健中醫性醫學│旺文│王明輝4	保健	69	0
3178	海馬寶寶現貨即出特價中30mm同號鎖掛鎖娃娃機鎖機台鎖通開鎖防盜鎖頭防撬鎖短樑鎖可互開	門鎖	35	0
3179	電玩米奇PS4二手A級正當防衛4-繁體中文版單件運費30買兩件再折50	動作冒險	900	0
3180	煉獄卡店LGB1-JP040地獄門的契約書普鑽彩鑽	遊戲王	79	0
3181	回饋客戶買1送1！磁鐵磁片軟性磁鐵多功能彩色磁鐵膠帶膠卷不需用膠帶台即可撕新貨到	磁鐵	120	0
3182	聖螺一組水管型花鉛螺104公分花鉛螺8公分印度鉛螺88公分	貝類標本	350	0
3183	車門鎖保護蓋適用Hyundai現代SantaFe14	其他汽車百貨	100	0
3184	牌塔WSFateGrandOrderFGOS87-058SSR閃卡阿拉什神聖圓桌領域紙牌	其他紙牌遊戲	50	0
3185	V保留黑白直紋雪紡上衣可交換物290	短袖上衣	1	0
3186	現貨BNTSH一番賞五等分的新娘花嫁婚紗中野二乃	其他	1400	0
3187	光劍材料LED3色特選5mm單顆3色共陽光劍用高亮度LED	LED照明電子元	660	0
3188	高雄松梅桌遊WSZLSW93-064C夕霧佐賀偶像是傳奇捲土重來法蘭秀秀單卡	其他紙牌遊戲	5	0
3189	優先發貨適用X-ADV750XADV75017-19CNC鋁合金前擋風鏡加高風擋導流	其他機車零組件	720	0
3190	藍光先生UHD綠色奇蹟UHDBD雙碟終極收藏版TheGreenMile	劇情	1550	0
3191	bjd假髮BJ娃娃用假發軟絲牛奶絲短發背頭無頭路卷6分4分3分普叔大女現貨	其他	1458	0
3192	UAG皮革防摔殼B350iPhone12Proi12mini軍規防摔殼手機殼保護殼防撞殼	手機保護殼	690	0
3193	人性的弱點	其他	20	0
3194	萬年船GPS定位器跟蹤小型汽車輛北斗追蹤車載防盜聽錄音防丟	廣角170度	362	0
3195	Maisto112杜卡迪Ducati1199Panigale	摩托車金屬模型	220	0
3196	天然小舖PipingRock新款BorageOil天然琉璃苣油大瓶划算裝1000mg120顆	其他	600	0
3197	俺x0306f;義母x0306b;x05bdd;取x03089;x0308c;x0308b;∼私x0305f;x03061;x03082;見x0305b;x03064;x03051;x03066;x03084;x0308c;x03070;x030a4;x030a4;x0306e;x03088;…∼日文版	電玩遊戲	60	0
3198	x010e6;娜娜香氛所x010e6;美國變形金剛系列大黃蜂西柚擎天柱蘋果60ML非888棉花生命之樹VGODBLVK	其他	550	0
3199	迷你特工隊X武器玩具弗特光之槍變形刀炫劍槍露西特功米米塞米劍	其他戶外求生裝配及配件	350	0
3200	日產大盤NISSAN原廠零件TIIDATEANAX-TRAILT32LIVINA倒車雷達	其他汽車零件	850	0
3201	3D印表機配件微型小帶法蘭直線軸承F623F624F625F604F688ZZW2364	其他開發	15	0
3202	蔡健雅-同名專輯好無聊,呼吸,你快走開	女歌手	120	0
3203	已含稅MCZ3001D，MCZ3001DA，MCZ3001DB全新	其他	283	0
3204	密斯特喬代理版壽屋ARTFXJ進擊的巨人兵長里維新包裝18	壽屋	3630	0
3205	馬自達mazda轉子引擎汽車改裝JDM風格抱枕個性頭枕通用抱枕頭枕賽車新潮流競技品	車用飾品	390	0
3206	專業大疆DJI大疆御AIR2迷你mini夜光貼紙PVC保護發光貼膜航拍無人小飛機配件	空拍、航拍器	160	0
3207	免運西班牙BUFF萊姆果醬可捲收跑帽跑帽路跑帽馬拉松帽遮陽帽	其他	1060	0
3208	日本製貝印KAI替換式刮鬍刀K2-5B1附替換刀頭5入組刮鬍刀拋棄式刮鬍刀	其他	90	0
3209	斗六小學館0330前預購BP7月景品轉生史萊姆朱菜軍服超商取付免訂金	日本景品	359	0
3210	MSICX62015吋筆電故障零件機	15吋	800	0
3211	催眠麥克風FlingPossex04e71;x06570;幻太郎帝統壓克力吊飾一個三麗鷗現貨H2106671	其他	50	0
3212	衣帽架7掛鉤C79002掛衣鉤掛衣架壁掛掛勾門後掛衣鉤DQ354123便利屋	掛衣配件	119	0
3213	好味香調理包義式茄汁雞丁1袋1包280g6包裝平均1包36元高雄冷凍食品	速食調理包	216	0
3214	日文書籍5冊代訂限zero21147230下標	原版漫畫	2260	0
3215	電動車座墊鎖頭	電動機車	40	0
3216	白鷺鷥書院二手書推理雜誌103期1993年5月林白出版C	古書善本	60	0
3217	NGModel澳洲航空Qantas747SPVH-EAACityofGoldCoast1:400	民航機	1450	0
3218	SD好卡拍賣網--遊戲王卡套魔法師之主	遊戲王	150	0
3219	仕輪德國耐磨滾珠普利珠16X13DIO迪奧RXIRXMIIJR下標備註重量	其他傳動系統零件	130	0
3220	日本販賣通代購虔誠花的晚鐘角色歌CDVol1但丁？法爾宗CV石川界人	電玩、卡通配樂	850	0
3221	日本巧鋪SHFiguartsSHF男女素體豪華板膚色肉色單款價港版另有灰色生日禮物素描	S.H.Figuarts	399	0
3222	缺惡童當街3冊套書乒乓全5冊套書松本大洋大塊文化全新未拆封	球類運動	1358	0
3223	藝壇雜誌238期--封面吳揖青翠竹山娘	其他	150	0
3224	PS3日版GAME潛龍諜影：和平先驅高解析度版41586761	其他類型	280	0
3225	HAPPY夏普遊戲王CPF1-JP003EM-娛樂夥伴小角銀字	遊戲王	5	0
3226	Toy’s賣場遊戲王亮面RIRA-JP046蒼翠的風靈使薇因	遊戲王	120	0
3227	小吳書坊6-5-大地的結晶--礦物世界漫談--陳肇夏--中華民國礦岩協會--有泛黃	天文、自然地理	800	0
3228	Re-ment食玩=>限htcu12579下標	其他	10	0
3229	熱賣胡椒研磨器手動玻璃研磨瓶現磨花椒粉調料瓶	其他廚房用品	75	0
3230	積木樂園樂高LEGO4211063Plate1x2深灰薄板薄片	零件、配件	888882	0
3231	高雄柏霖DMVHONDACB300R基本款水箱護網歡迎預約安裝	其他機車零組件	1650	0
3232	我愛杰丹田楓葉精密精密管hybrid290mm生存遊戲M-290MM	其他合法改裝套件	560	0
3233	CM01033147mm有檔片拼布專用直線縫縫份壓布腳-適用兄弟車樂美勝家傳統式縫紉機	耗材／配件	90	0
3234	露天書寶二手書T1漫畫書_E57天龍八部26_黃玉郎	功夫武俠	69	0
3235	HAO卡片ALLS76-083U白井夢結〈突擊莉莉〉	收集卡	10	0
3236	龍裕塑鋼DragonSteel苦無武術表演練習對打訓練Cosplay角色扮演非COLDSTEEL	道具、飾品配件	290	0
3237	佛心小舖LVP3-JP015C碎粉翼龍普卡	遊戲王	3	0
3238	藥師佛神咒施食煙供火供配戴咒輪紙235x265cm40張包71445	其他	99999	0
3239	ALG卡牌專門WWK天地醒轉CreepingTarPit噁心焦油坑英俄羅斯文	魔法風雲會	80	0
3240	一級優選Insta360Onex2橫拍邊框下巴綁帶合頁式下巴支架現貨露天拍賣	行車記錄器	249	0
3241	日本AGC鋼化玻璃貼糖果SUGARY12Y12sY16Y18非滿版玻璃保護貼9H硬度螢幕保護貼	螢幕保護貼	179	0
3242	日安新款磁吸手機車架專用彩色引磁片帶3M貼膠-磁吸出風口手機架磁鐵懶人支架手機座萬用手機吸盤車架平板吸盤支架用	其他	10	0
3243	魚干書坊遊戲看透賭場博智旺文社原價518	其他	209	0
3244	飛輪單車MASSLOADCL-080L賽車版鋁合金杯架水壺架附防滑橡膠黑色04007573	水壺、水壺架	178	0
3245	積木樂園樂高Lego4211668Liftarm1x7Bent4-4Thick淺灰彎臂Z073	零件、配件	6	0
3246	快速出貨淺規則ASUS華碩ROGSheathElectroPunk布質鼠墊	其他電腦周邊設備	1290	0
3247	現貨PS5遊戲死亡擱淺導演版DeathStrandingDirectors中文版板橋魔力	動作冒險	1490	0
3248	超甜哈密瓜種子南方新疆蜜冠哈蜜瓜種籽早熟甜瓜香瓜四季水果種子	種子、球根	129	0
3249	PEARL日本製附烤網烤盤TAK-HB4511	其他	249	0
3250	工B47媽媽嘻中國伊朗學論集姚繼德主編寧夏人民出版社20089787227037583	絕版典藏	165	0
3251	sammitoys預購路西法LUCIFER16植毛白馬戰馬合金盔甲套裝組	其他	4400	0
3252	5套小說	其他網路小說	200	0
3253	送NI-MH充電電池無線滑鼠24G無線滑鼠雷射無線滑鼠電競無線滑鼠	無線光學滑鼠	129	0
3254	佰俐O2013年11月初版自助占卜郭婉華台視9789863430063	其他教科書	350	0
3255	威向文化臣服下作者：墨青城繪者：Leila	 BL小說	220	0
3256	鋰電池小體積鋰電池40090930mAh無線TWS藍牙耳機充電電池i7i8i9i10	其他	302	0
3257	RC老車Traxxas伺服機外殼空殼-大扭力型1603-E	引擎、車組零件	75	0
3258	遊戲王現貨日紙803CBLZ-JP045No92偽骸神龍心地心龍金亮全心未使用	遊戲王	450	0
3259	原廠帶NFC谷歌Pixel3XL電池GooglePixel3XL電池G013C-B電池	其他品牌	350	0
3260	爆款熱賣FC-34P雙頭線34pin針JTAG連接線254mmAVR下載線IDC灰排線5cm	其他	140	0
3261	KWCM1911C02槍KCB-76零件編號B215	其他合法改裝套件	40	0
3262	╮街頭教主2021新款雙扣交叉老師傅手工訂製牛皮勃肯柏肯鞋軟木拖鞋人字拖情侶款？3545	圓頭拖鞋	390	0
